longitude,latitude
-179.9,42.999665
-179.7663099416888,43.05204183068632
-179.6326927528461,43.104759689290205
-179.49912243998102,43.157801565860765
-179.3656340076843,43.21115547379597
-179.23226945863223,43.26481442917288
-179.0990907958825,43.31877045572409
-178.96619901866217,43.3730255921097
-178.83362612735164,43.42757885057855
-178.70142611965036,43.48243625180003
-178.5696159924948,43.53760580228073
-178.43823874281972,43.593095518479366
-178.30731436564747,43.64891840805047
-178.17685785600102,43.70508747673472
-178.0468922085197,43.76161673333489
-177.9174264166958,43.81852318129471
-177.78851547363524,43.87582484166546
-177.66017337282992,43.93353871980475
-177.53248910738336,43.991682849778186
-177.40548067002146,44.05027623847431
-177.2792450534645,44.109337923020874
-177.15380125120384,44.16888491068935
-177.0292152567275,44.2289342267416
-176.90549606276213,44.28950487462121
-176.78268766471118,44.350608871169385
-176.6607940560672,44.41226321791597
-176.53979821233386,44.474531908349114
-176.4196721354271,44.53740993175149
-176.3003458242037,44.60090026132867
-176.18176927828458,44.66500387794185
-176.0638575011209,44.729711749055845
-175.94653249692894,44.795012844815055
-175.8297732733657,44.86088715718268
-175.71354284038603,44.92730867199797
-175.59779820871074,44.99424937280366
-175.4824673917423,45.06167423204255
-175.3675204032627,45.129547238234046
-175.25283525706078,45.19783234468229
-175.1383509673037,45.26649252804075
-175.0239555481623,45.335490745441376
-174.90963201226938,45.40479399037943
-174.79539536957603,45.47437626859843
-174.68124163080017,45.54420957856933
-174.56734680434994,45.61427198766206
-174.45383789557494,45.684549544490004
-174.34083090867713,45.75503129345583
-174.22849784517504,45.82571330039704
-174.11694270429552,45.896597605122054
-174.00633248372964,45.967690271553764
-173.89665817697093,46.03900829624596
-173.78805177788533,46.11056772972372
-173.6804912769051,46.182393563564155
-173.57398666407727,46.25451180159311
-173.46850292945237,46.32694843041159
-173.36394406270253,46.399730413271236
-173.26026205273072,46.472886731796756
-173.15738888958984,46.54644335995758
-173.05524856448162,46.620423268661156
-172.95377006899025,46.69484843072887
-172.85291439546305,46.76973883123106
-172.75265153854343,46.84510845868347
-172.65294149402376,46.920968297774294
-172.55378226037314,46.99732234773771
-172.45513483874265,47.07416759364571
-172.3570152325762,47.15149504162336
-172.25942144838103,47.22928769090636
-172.16231049458136,47.30752352503701
-172.06578338112192,47.38617658267745
-171.969848118337,47.46521986689183
-171.8745237154119,47.54462938495466
-171.77995118228836,47.62437919083902
-171.68616752661916,47.704449298709065
-171.59324275490633,47.78482273536023
-171.50123287212188,47.86548652222886
-171.4101508840064,47.94642566429212
-171.3200497920872,48.02763618183735
-171.23093460019157,48.109108076779165
-171.14281531023272,48.19083635294565
-171.0557069271856,48.272808016079416
-170.96960845258135,48.355019065797954
-170.88453289062957,48.437458507078134
-170.80046924209663,48.5201243357096
-170.71739550583575,48.60301954327109
-170.63526767610864,48.68615911291941
-170.5540267410535,48.76957402206861
-170.4736116849811,48.85330524736643
-170.39391248646413,48.93740874670357
-170.31484912024533,49.021950489453225
-170.23638455761926,49.10700546144726
-170.15850776987872,49.192648658469636
-170.08121072755063,49.278957077452546
-170.00451240192547,49.36600572566318
-169.92844077041755,49.45385361381492
