longitude,latitude
-179.9,38.712086
-179.66853778244098,38.76207419247255
-179.43803515307653,38.81527630630333
-179.20841279057143,38.871352182521
-178.97922132842842,38.9299839237347
-178.74983635060858,38.990878283273005
-178.5196713911071,39.05376709024767
-178.28868393893285,39.11840525933554
-178.05713844057547,39.184569317822266
-177.82529630062302,39.252056786964864
-177.59331888594616,39.320683988422054
-177.3614485253378,39.39028640545871
-177.12961251030154,39.46071789268641
-176.89763810659727,39.53184510513039
-176.66532054013652,39.603554633916715
-176.43229001520774,39.67574374087479
-176.19813470624882,39.74832460398876
-175.96273376516675,39.8212209819418
-175.72651831283514,39.89437273496096
-175.48984845430422,39.96772758156942
-175.2530302787669,40.04124113251179
-175.01654484912464,40.11488234773762
-174.78069422464435,40.18862182997922
-174.54565944088648,40.262441940476855
-174.31170853124263,40.33632621408641
-174.07915851503762,40.41026528343446
-173.84794285957648,40.48452601627946
-173.61788322775635,40.55877605606924
-173.38906560543674,40.63302257441189
-173.1611329633945,40.707279858846675
-172.93357228069937,40.78155788560655
-172.70593055226666,40.85585875067665
-172.4778157908505,40.930175671791936
-172.24898403086206,41.00449116205872
-172.01944931617678,41.07878324945928
-171.78934170839946,41.153021193483944
-171.558597281495,41.22716786648769
-171.32728011516008,41.30118339626886
-171.0956233067154,41.375019247900894
-170.86365897982472,41.44861348536661
-170.63149228594492,41.52189031835579
-170.39949441391974,41.59475548742694
-170.16833159391305,41.66709432188368
-169.93880309773175,41.738771416486884
-169.71160918341062,41.80965816841864
-169.4871540995957,41.879630384152094
-169.26519404234216,41.94858957695486
-169.04516414049374,42.01647061943778
-168.8265784628687,42.08323854180475
-168.60911703405148,42.14888070548615
-168.39257384048307,42.213403699373536
-168.17681283453976,42.27683125201686
-167.96184394435983,42.33919938330052
-167.74763510016086,42.40054302929544
-167.53411023424368,42.46089603826798
-167.32108629508687,42.520284044970744
-167.10824724540328,42.578725418754836
-166.89506206230288,42.63623109993031
-166.68096673693077,42.69280496296624
-166.46552029211668,42.74843512782288
-166.24860678197297,42.80309436306388
-166.03035928605897,42.85674293418429
-165.81071590627394,42.90932971755818
-165.58951475469433,42.96079839000911
-165.36657395740565,43.01108558846249
-165.1417636543591,43.06012105362912
-164.9149920133686,43.10782060208062
-164.68628722396085,43.1540892898831
-164.45586047330255,43.198833538296306
-164.22414993214355,43.24196822156629
-163.99185475075794,43.28341873477199
-163.7595150418199,43.3231291556534
-163.52737590661738,43.36104897323518
-163.29553744872277,43.39712638718135
-163.06415174167068,43.43132470089749
-162.83352384073086,43.46361652309873
-162.60417079276823,43.49397888556046
-162.37681562428168,43.52239923113265
-162.15191433835435,43.54887646981502
-161.92962592070046,43.57341791889473
-161.7098313316449,43.59604334085501
-161.49231550176953,43.61678730657119
-161.2769223276136,43.635701504625416
-161.06352968369694,43.65284869142846
-160.85189143680387,43.66829537592819
-160.64166443994267,43.682114873484885
-160.43253554805744,43.69437955932894
-160.22432461782307,43.70516107410817
-160.01703751352647,43.714527429660784
-159.81096012683554,43.72253319662218
-159.60643137325988,43.729221051418676
-159.40363022051332,43.73460735123165
-159.2025846805138,43.73868615194998
-159.00321380331272,43.74143229197945
-158.8053916629983,43.74280851994757
-158.60900733562454,43.7427766144179
-158.41390089135623,43.741301256163396
-158.21986839246333,43.73835103814244
-158.02668691522283,43.733887515410885
-157.8341495498491,43.72786527496819
-157.6421284023641,43.72023106148248
-157.45048458479846,43.71092859767624
-157.2590272252512,43.699893502516424
-157.06737345819045,43.687058011819886
-156.87507742220097,43.67235223568437
-156.68191724743923,43.655710731215095
-156.48775704393418,43.63707822711934
-156.29254690358323,43.61640862370847
-156.09631189418712,43.59366797094032
-155.8991000835009,43.56882236467159
-155.70097752327885,43.54184593666396
-155.50201924929246,43.51272083662363
-155.3023372812748,43.48143728807822
-155.10217061874997,43.44799576797722
-154.9018142431701,43.41240586500607
-154.70161512191456,43.37468427160771
-154.50186418854895,43.33486456843736
-154.30283037069592,43.29298329224098
-154.10472557413985,43.24908786599315
-153.90761369697748,43.20322941731101
-153.71151263141033,43.15546198200792
-153.51632526587773,43.105841366398735
-153.3219674808106,43.054427402733175
-153.12841115253724,43.001282035010874
-152.9356511513533,42.946470253124374
-152.74366735157557,42.89005501703613
-152.55231764173286,42.8320920432588
-152.36163491399685,42.77263539753978
-152.1716370785295,42.711730115710374
-151.9823030555484,42.64941615578322
-151.7936117752493,42.58572847578094
-151.60551415990108,42.520705977841246
-151.41791915979488,42.45437348031434
-151.2308067230848,42.386756943236364
-151.04427381565242,42.3178735601471
-150.85853141911716,42.24773275210121
-150.67380653103135,42.17633597209894
-150.49030815497008,42.10368163722563
-150.30823330850154,42.029761140633305
-150.1277739992258,41.95457086548602
-149.94891022917832,41.87810977187367
-149.7716699883253,41.80038291566323
-149.59597324489633,41.72140613717447
-149.4217029352651,41.64121120285793
-149.24878596777913,41.559843966942886
-149.077092212983,41.47736916987131
-148.90654350140557,41.39387165581679
-148.73705964561935,41.30944526494377
-148.5685344482706,41.22418878552106
-148.4008126941426,41.138209908014865
-148.23379116991075,41.05161542666487
-148.0673406702847,40.964508083832975
-147.90121698820735,40.87699139238459
-147.7353009323377,40.78916111465159
-147.569492325266,40.70110605089632
-147.4036759995905,40.612909971456965
-147.23783379370303,40.52465384025136
-147.07199255588392,40.436413711009514
-146.90629913617005,40.348264876935936
-146.74073138693058,40.260281293979986
-146.57544817214767,40.17253127930739
-146.41075135152778,40.08508543545136
-146.24673779316777,39.99800995585411
-146.08360836296197,39.911372241498746
-145.9214979349184,39.82523556166646
