longitude,latitude
-179.900000,39.558051
-179.613918,39.566470
-179.326993,39.574798
-179.039449,39.582815
-178.751493,39.590317
-178.463259,39.597117
-178.174823,39.603042
-177.886236,39.607934
-177.597579,39.611650
-177.308938,39.614061
-177.020389,39.615052
-176.731968,39.614519
-176.443711,39.612372
-176.155602,39.608534
-175.867582,39.602937
-175.579556,39.595527
-175.291376,39.586258
-175.002889,39.575096
-174.713968,39.562016
-174.424477,39.547003
-174.134395,39.530048
-173.843760,39.511154
-173.552592,39.490330
-173.260999,39.467592
-172.969189,39.442963
-172.677254,39.416473
-172.385242,39.388412
-172.093185,39.358522
-171.801136,39.326841
-171.509159,39.293415
-171.217369,39.258298
-170.925982,39.221545
-170.635506,39.183221
-170.346273,39.143395
-170.058534,39.102144
-169.772484,39.059548
-169.488276,39.015686
-169.205964,38.970640
-168.925462,38.924487
-168.646520,38.877304
-168.369034,38.829166
-168.093022,38.780144
-167.818556,38.730303
-167.545669,38.679703
-167.274346,38.628400
-167.004564,38.576448
-166.736263,38.523904
-166.469345,38.470833
-166.203848,38.417309
-165.939867,38.363411
-165.677448,38.309221
-165.416599,38.254826
-165.157243,38.200310
-164.899333,38.145757
-164.642820,38.091244
-164.387642,38.036842
-164.133704,37.982621
-163.880862,37.928643
-163.629005,37.874968
-163.378153,37.821653
-163.128244,37.768745
-162.879134,37.716280
-162.630712,37.664278
-162.383164,37.612745
-162.136897,37.561672
-161.892209,37.511046
-161.648998,37.460848
-161.406693,37.411067
-161.164672,37.361699
-160.922480,37.312757
-160.679887,37.264265
-160.436846,37.216261
-160.193486,37.168792
-159.950137,37.121903
-159.707245,37.075635
-159.465334,37.030021
-159.224872,36.985099
-158.986113,36.940904
-158.749159,36.897475
-158.514027,36.854836
-158.280532,36.813002
-158.048231,36.771974
-157.816628,36.731741
-157.585289,36.692295
-157.353926,36.653630
-157.122410,36.615752
-156.890675,36.578685
-156.658674,36.542462
-156.426364,36.507124
-156.193716,36.472714
-155.960762,36.439269
-155.727581,36.406816
-155.494254,36.375374
-155.260919,36.344952
-155.027752,36.315556
-154.794898,36.287193
-154.562592,36.259870
-154.331249,36.233597
-154.101319,36.208381
-153.872951,36.184229
-153.645853,36.161147
-153.419396,36.139143
-153.192851,36.118225
-152.965644,36.098403
-152.737494,36.079689
-152.508403,36.062097
-152.278605,36.045645
-152.048475,36.030363
-151.818362,36.016284
-151.588542,36.003447
-151.359212,35.991882
-151.130483,35.981613
-150.902416,35.972653
-150.675111,35.965001
-150.448727,35.958643
-150.223434,35.953560
-149.999294,35.949726
-149.776219,35.947116
-149.553925,35.945708
-149.332051,35.945488
-149.110183,35.946448
-148.887899,35.948592
-148.664830,35.951930
-148.440726,35.956475
-148.215508,35.962252
-147.989282,35.969289
-147.762321,35.977627
-147.535031,35.987301
-147.307783,35.998332
-147.080868,36.010725
-146.854575,36.024459
-146.629182,36.039487
-146.404830,36.055747
-146.181493,36.073164
-145.958986,36.091666
-145.737003,36.111191
-145.515248,36.131689
-145.293658,36.153125
-145.072395,36.175476
-144.851573,36.198732
-144.631267,36.222899
-144.411563,36.247992
-144.192526,36.274042
-143.974178,36.301090
-143.756446,36.329179
-143.539281,36.358356
-143.322798,36.388666
-143.107158,36.420147
-142.892522,36.452829
-142.679024,36.486738
-142.466739,36.521882
-142.255660,36.558266
-142.045714,36.595886
-141.836802,36.634727
-141.628835,36.674767
-141.421757,36.715991
-141.215522,36.758387
-141.010072,36.801950
-140.805319,36.846690
-140.601198,36.892628
-140.397706,36.939790
-140.194931,36.988201
-139.993038,37.037873
-139.792232,37.088804
-139.592781,37.140971
-139.394758,37.194343
-139.198136,37.248892
-139.002824,37.304591
-138.808685,37.361428
-138.615675,37.419407
-138.423856,37.478549
-138.233355,37.538896
-138.044417,37.600512
-137.857582,37.663482
