longitude,latitude
-179.900000,45.124827
-179.760288,45.185682
-179.619347,45.244965
-179.477461,45.302707
-179.334678,45.358938
-179.191236,45.413684
-179.047258,45.466973
-178.902866,45.518829
-178.758220,45.569274
-178.613403,45.618331
-178.468529,45.666019
-178.323593,45.712359
-178.178854,45.757366
-178.034594,45.801058
-177.891210,45.843449
-177.748911,45.884554
-177.607744,45.924385
-177.467741,45.962953
-177.328801,46.000269
-177.190732,46.036342
-177.053121,46.071182
-176.915698,46.104794
-176.778101,46.137186
-176.640058,46.168362
-176.501127,46.198329
-176.361114,46.227089
-176.219656,46.254644
-176.076693,46.281013
-175.932322,46.306191
-175.786895,46.330171
-175.640864,46.352943
-175.494956,46.374498
-175.349515,46.394824
-175.204966,46.413912
-175.061273,46.431756
-174.918243,46.448355
-174.775566,46.463715
-174.632987,46.477841
-174.490227,46.490746
-174.347194,46.502448
-174.203847,46.512966
-174.060183,46.522327
-173.916230,46.530559
-173.771928,46.537693
-173.627225,46.543767
-173.481922,46.548821
-173.335936,46.552899
-173.189039,46.556044
-173.041164,46.558292
-172.892226,46.559675
-172.742252,46.560213
-172.591255,46.559913
-172.439364,46.558768
-172.286641,46.556753
-172.133186,46.553823
-171.979190,46.549922
-171.824753,46.544984
-171.670171,46.538944
-171.515614,46.531736
-171.361235,46.523295
-171.207298,46.513561
-171.053890,46.502474
-170.901188,46.489980
-170.749253,46.476030
-170.598100,46.460586
-170.447749,46.443623
-170.298158,46.425128
-170.149276,46.405096
-170.000965,46.383535
-169.853178,46.360462
-169.705572,46.335899
-169.558039,46.309870
-169.410280,46.282405
-169.262039,46.253533
-169.113165,46.223286
-168.963224,46.191695
-168.812190,46.158793
-168.659935,46.124614
-168.506430,46.089199
-168.351645,46.052583
-168.195541,46.014805
-168.038128,45.975900
-167.879397,45.935903
-167.719507,45.894847
-167.558569,45.852762
-167.396855,45.809677
-167.234617,45.765621
-167.071994,45.720618
-166.909365,45.674695
-166.746890,45.627881
-166.584637,45.580207
-166.422823,45.531706
-166.261421,45.482416
-166.100444,45.432377
-165.939926,45.381632
-165.779793,45.330223
-165.620028,45.278189
-165.460633,45.225569
-165.301591,45.172400
-165.142879,45.118709
-164.984490,45.064523
-164.826416,45.009862
