longitude,latitude
-179.900000,39.861674
-179.636173,39.830871
-179.372233,39.798643
-179.107748,39.764978
-178.842446,39.729873
-178.576244,39.693327
-178.309200,39.655347
-178.041438,39.615945
-177.773113,39.575136
-177.504384,39.532941
-177.235429,39.489385
-176.966601,39.444498
-176.698444,39.398313
-176.431465,39.350865
-176.165991,39.302196
-175.902047,39.252348
-175.639379,39.201367
-175.377500,39.149302
-175.115954,39.096203
-174.854428,39.042124
-174.592748,38.987119
-174.330821,38.931244
-174.068636,38.874558
-173.806240,38.817119
-173.543774,38.758987
-173.281424,38.700222
-173.019485,38.640982
-172.758159,38.581238
-172.497518,38.521032
-172.237485,38.460411
-171.978075,38.399428
-171.719274,38.338141
-171.461165,38.276610
-171.203891,38.214892
-170.947601,38.153044
-170.692295,38.091126
-170.438010,38.029196
-170.184851,37.967312
-169.932935,37.905527
-169.682281,37.843888
-169.432836,37.782434
-169.184452,37.721196
-168.936877,37.660205
-168.689854,37.599487
-168.443218,37.539078
-168.196904,37.479016
-167.950915,37.419348
-167.705312,37.360122
-167.460190,37.301387
-167.215700,37.243199
-166.971994,37.185617
-166.729181,37.128710
-166.487154,37.072549
-166.245739,37.017217
-166.004829,36.962803
-165.764472,36.909398
-165.524749,36.857093
-165.285744,36.805967
-165.047504,36.756090
-164.810044,36.707510
-164.573348,36.660264
-164.337284,36.614383
-164.101626,36.569885
-163.866120,36.526785
-163.630508,36.485096
-163.394515,36.444842
-163.157907,36.406051
-162.920521,36.368756
-162.682276,36.332987
-162.443199,36.298769
-162.203433,36.266116
-161.963141,36.235025
-161.722473,36.205471
-161.481574,36.177399
-161.240483,36.150728
-160.999144,36.125350
-160.757531,36.101138
-160.515702,36.077962
-160.273699,36.055702
-160.031470,36.034254
-159.788868,36.013534
-159.545806,35.993483
-159.302408,35.974062
-159.058835,35.955253
-158.815101,35.937056
-158.571090,35.919500
-158.326627,35.902630
-158.081627,35.886512
-157.836336,35.871222
-157.591371,35.856839
-157.347488,35.843446
-157.105313,35.831121
-156.865251,35.819945
-156.627535,35.810000
-156.392308,35.801369
-156.159645,35.794133
-155.929459,35.788369
-155.701405,35.784152
-155.474887,35.781559
-155.249192,35.780665
-155.023610,35.781537
-154.797544,35.784235
-154.570716,35.788808
-154.342956,35.795292
-154.114241,35.803700
-153.884685,35.814016
-153.654328,35.826187
-153.423043,35.840123
-153.190811,35.855696
-152.957981,35.872752
-152.725007,35.891118
-152.491973,35.910616
-152.258583,35.931075
-152.024422,35.952335
-151.789166,35.974253
-151.552580,35.996700
-151.314417,36.019568
-151.074751,36.042764
-150.833936,36.066225
-150.592406,36.089914
-150.350611,36.113817
-150.109254,36.137935
-149.869227,36.162276
-149.631251,36.186845
-149.395676,36.211651
-149.162485,36.236715
-148.931419,36.262079
-148.702294,36.287816
-148.475103,36.314024
-148.250076,36.340806
-148.027638,36.368268
-147.808045,36.396505
-147.591005,36.425607
-147.375963,36.455647
-147.162386,36.486685
-146.949943,36.518775
-146.738645,36.551955
-146.528634,36.586254
-146.319575,36.621683
-146.110758,36.658238
-145.901635,36.695891
-145.691873,36.734596
-145.481326,36.774289
-145.270013,36.814893
-145.057833,36.856320
-144.844608,36.898469
-144.630327,36.941243
-144.415114,36.984549
-144.199208,37.028311
-143.983252,37.072469
-143.768082,37.116987
-143.554835,37.161853
-143.344638,37.207081
-143.137980,37.252700
-142.934861,37.298742
-142.735035,37.345238
-142.538210,37.392212
-142.344165,37.439690
-142.152753,37.487698
-141.963996,37.536268
-141.777832,37.585452
-141.594263,37.635313
-141.412737,37.685931
-141.232882,37.737390
-141.054415,37.789773
-140.877738,37.843158
-140.703656,37.897615
-140.532767,37.953211
-140.365586,38.009992
-140.202163,38.067984
-140.042408,38.127182
-139.885937,38.187557
-139.732278,38.249075
-139.581150,38.311709
-139.431923,38.375465
-139.284276,38.440371
-139.137745,38.506481
-138.991256,38.573847
-138.844095,38.642499
-138.694952,38.712441
-138.543293,38.783644
-138.388244,38.856058
-138.229762,38.929595
-138.067782,39.004147
-137.903766,39.079569
-137.739295,39.155710
-137.575374,39.232409
-137.413121,39.309503
-137.252450,39.386833
-137.093138,39.464240
-136.933848,39.541572
-136.774070,39.618684
-136.613129,39.695441
-136.450708,39.771723
-136.287050,39.847422
-136.122860,39.922452
-135.959195,39.996763
-135.797125,40.070329
-135.638615,40.143166
-135.484209,40.215324
-135.333977,40.286890
-135.187419,40.357980
-135.044248,40.428730
-134.904253,40.499283
-134.767653,40.569784
-134.634495,40.640373
-134.505081,40.711187
-134.379356,40.782352
-134.257202,40.853987
-134.138503,40.926206
-134.022615,40.999119
-133.909398,41.072819
-133.798222,41.147395
-133.688947,41.222919
-133.581247,41.299436
-133.474964,41.376959
-133.370069,41.455471
-133.266227,41.534907
-133.163325,41.615150
-133.061116,41.696046
-132.959544,41.777409
-132.858664,41.859045
-132.758667,41.940775
-132.659640,42.022438
-132.561961,42.103907
-132.465621,42.185070
-132.370646,42.265837
-132.276998,42.346130
-132.184515,42.425889
-132.092970,42.505084
-132.002225,42.583700
-131.912155,42.661741
-131.822667,42.739220
-131.733840,42.816167
-131.645822,42.892612
-131.558857,42.968597
-131.473063,43.044162
-131.388550,43.119350
-131.305361,43.194206
-131.223489,43.268773
-131.142848,43.343093
-131.063202,43.417205
-130.984503,43.491152
-130.906686,43.564975
-130.829653,43.638714
-130.753441,43.712418
-130.678089,43.786137
-130.603686,43.859917
-130.530402,43.933803
-130.458295,44.007832
-130.387377,44.082032
-130.317800,44.156419
-130.249579,44.230990
-130.182727,44.305722
-130.117189,44.380582
-130.052946,44.455525
-129.989979,44.530497
-129.928173,44.605443
-129.867250,44.680320
-129.807139,44.755089
-129.747761,44.829724
-129.688846,44.904214
-129.630226,44.978562
-129.571871,45.052785
-129.513730,45.126901
-129.455788,45.200938
-129.398074,45.274928
-129.340615,45.348900
-129.283425,45.422874
-129.226514,45.496870
-129.169915,45.570894
-129.113565,45.644949
-129.057430,45.719030
-129.001481,45.793119
-128.945598,45.867205
-128.889731,45.941281
-128.833859,46.015343
-128.777948,46.089396
-128.721939,46.163456
-128.665901,46.237551
-128.609925,46.311711
-128.554172,46.385968
-128.498741,46.460357
-128.443708,46.534906
-128.389447,46.609640
-128.336146,46.684565
-128.283856,46.759667
-128.232624,46.834914
-128.182425,46.910263
-128.133171,46.985651
-128.084774,47.060998
-128.036731,47.136215
-127.988808,47.211202
-127.940825,47.285858
-127.892295,47.360077
-127.842809,47.433755
-127.792290,47.506794
-127.740657,47.579090
-127.687856,47.650547
-127.633963,47.721077
-127.579062,47.790596
-127.523465,47.859024
-127.467420,47.926292
-127.411089,47.992334
-127.354602,48.057097
-127.298150,48.120547
-127.241743,48.182659
-127.185381,48.243430
-127.129030,48.302879
-127.072449,48.361041
-127.015599,48.417976
-126.958444,48.473760
-126.900906,48.528487
-126.842828,48.582261
-126.784086,48.635190
-126.724667,48.687380
-126.664504,48.738936
-126.603505,48.789953
-126.541515,48.840510
-126.478444,48.890679
-126.414189,48.940515
-126.348574,48.990056
-126.281550,49.039321
-126.212926,49.088306
-126.142613,49.136996
-126.070623,49.185357
-125.996992,49.233334
-125.921762,49.280863
-125.845185,49.327869
-125.767424,49.374271
-125.688591,49.419980
-125.608686,49.464907
-125.527732,49.508960
-125.445712,49.552046
-125.362266,49.594077
-125.277216,49.634962
-125.190459,49.674615
-125.101818,49.712961
-125.011139,49.749932
-124.918292,49.785460
-124.823206,49.819476
-124.725919,49.851917
-124.626497,49.882726
-124.525064,49.911855
-124.421661,49.939262
-124.316306,49.964912
-124.208996,49.988770
-124.099695,50.010797
-123.988371,50.030952
-123.875076,50.049192
-123.759956,50.065484
-123.643042,50.079794
-123.524678,50.092096
-123.404909,50.102347
-123.283908,50.110504
-123.161710,50.116517
-123.038310,50.120350
-122.913701,50.121987
-122.787942,50.121428
-122.661061,50.118685
-122.533217,50.113764
-122.404480,50.106670
-122.274840,50.097407
-122.144298,50.085979
-122.012599,50.072392
-121.879718,50.056649
-121.745455,50.038748
-121.609863,50.018677
-121.472952,49.996421
-121.334770,49.971972
-121.195180,49.945327
-121.054177,49.916480
-120.911704,49.885426
-120.767846,49.852155
-120.622693,49.816669
-120.476373,49.778974
-120.328909,49.739085
-120.180044,49.697013
