longitude,latitude
-179.900000,43.551608
-179.769107,43.682588
-179.639397,43.815032
-179.510534,43.948885
-179.382389,44.084094
-179.254718,44.220607
-179.127513,44.358376
-179.000647,44.497354
-178.874153,44.637496
-178.748089,44.778759
-178.622560,44.921103
-178.497706,45.064487
-178.373610,45.208873
-178.250272,45.354225
-178.127661,45.500508
-178.005659,45.647686
-177.884166,45.795726
-177.763187,45.944595
-177.642706,46.094262
-177.522899,46.244695
-177.403781,46.395863
-177.285492,46.547735
-177.167977,46.700282
-177.051152,46.853472
-176.934914,47.007275
-176.819049,47.161661
-176.703350,47.316526
-176.587493,47.471894
-176.471089,47.627751
-176.354011,47.784085
-176.235976,47.940886
-176.117019,48.098147
-175.997123,48.255850
-175.876139,48.413973
-175.754238,48.572469
-175.631220,48.731280
-175.507243,48.890328
-175.382183,49.049525
-175.256214,49.208779
-175.129276,49.367996
-175.001607,49.527079
-174.873072,49.685936
-174.743874,49.844483
-174.613871,50.002642
-174.483242,50.160346
-174.351892,50.317544
-174.219920,50.474194
-174.087098,50.630276
-173.953222,50.785777
-173.817928,50.940701
-173.681016,51.095048
-173.542569,51.248826
-173.402785,51.402047
-173.262337,51.554730
-173.121343,51.706901
-172.979764,51.858592
-172.837127,52.009838
-172.692811,52.160683
-172.546285,52.311167
-172.397123,52.461332
-172.245167,52.611215
-172.090292,52.760847
-171.932475,52.910249
-171.771663,53.059420
-171.607658,53.208342
-171.440482,53.356971
-171.270093,53.505240
-171.096437,53.653058
-170.919973,53.800315
-170.740780,53.946887
-170.559048,54.092632
-170.374757,54.237408
-170.187725,54.381066
-169.997448,54.523456
-169.803632,54.664431
-169.605944,54.803844
-169.404342,54.941568
-169.198874,55.077494
-168.989764,55.211546
-168.777130,55.343673
-168.561195,55.473861
-168.341875,55.602117
-168.119315,55.728471
-167.893386,55.852955
-167.664184,55.975602
-167.431482,56.096448
-167.195075,56.215529
-166.954508,56.332883
-166.709369,56.448551
-166.459249,56.562565
-166.203921,56.674947
-165.943310,56.785708
-165.677334,56.894848
-165.406125,57.002358
-165.129626,57.108218
-164.848207,57.212397
-164.561877,57.314846
-164.270986,57.415488
-163.975695,57.514209
-163.675898,57.610859
-163.372006,57.705256
-163.064051,57.797205
-162.752442,57.886496
-162.437520,57.972900
-162.119244,58.056165
-161.797646,58.136035
-161.472554,58.212257
-161.143627,58.284610
-160.810572,58.352900
-160.473181,58.416975
-160.131253,58.476703
-159.784923,58.531981
-159.434769,58.582727
-159.081575,58.628889
-158.725994,58.670441
-158.368301,58.707391
-158.008361,58.739774
-157.646077,58.767641
-157.281594,58.791068
-156.915309,58.810141
-156.547935,58.824966
-156.179790,58.835659
-155.810608,58.842348
-155.440660,58.845168
-155.070894,58.844254
-154.701824,58.839733
-154.333940,58.831732
-153.968136,58.820363
-153.604026,58.805727
-153.239860,58.787914
-152.875020,58.767004
-152.510203,58.743068
-152.145824,58.716166
-151.782169,58.686334
-151.419649,58.653592
-151.058783,58.617942
-150.699938,58.579371
-150.343431,58.537853
-149.989264,58.493362
-149.637271,58.445868
-149.287518,58.395347
-148.939993,58.341789
-148.594893,58.285196
-148.252436,58.225600
-147.912853,58.163049
-147.576249,58.097618
-147.242310,58.029396
-146.910733,57.958483
-146.581555,57.884992
-146.254812,57.809044
-145.930472,57.730780
-145.608892,57.650337
-145.290719,57.567847
-144.976076,57.483412
-144.665103,57.397119
-144.357977,57.309047
-144.054301,57.219287
-143.753871,57.127926
-143.456669,57.035053
-143.162563,56.940735
-142.871805,56.845030
-142.584382,56.747971
-142.300166,56.649585
-142.019255,56.549887
-141.741489,56.448884
-141.466844,56.346564
-141.195218,56.242902
-140.926448,56.137854
-140.660402,56.031372
-140.396951,55.923410
-140.135981,55.813925
-139.877401,55.702884
-139.621147,55.590261
-139.367108,55.476042
-139.115268,55.360217
-138.865380,55.242778
-138.617527,55.123730
-138.371362,55.003069
-138.127023,54.880806
-137.884343,54.756952
-137.643387,54.631532
-137.404106,54.504583
-137.166418,54.376155
-136.930212,54.246307
-136.695300,54.115111
-136.461795,53.982651
-136.229499,53.849018
-135.998470,53.714313
-135.768614,53.578639
-135.539964,53.442094
-135.312423,53.304773
-135.086107,53.166762
-134.861126,53.028145
-134.637381,52.888996
-134.415146,52.749389
-134.194176,52.609394
-133.974883,52.469082
-133.757142,52.328518
-133.541401,52.187761
-133.327963,52.046859
-133.116837,51.905852
-132.907915,51.764763
-132.700896,51.623611
-132.495362,51.482392
-132.290943,51.341104
-132.087160,51.199739
-131.883799,51.058280
-131.680759,50.916703
-131.478045,50.774968
-131.275542,50.633025
-131.073105,50.490816
-130.870604,50.348265
-130.668167,50.205305
-130.465779,50.061863
-130.263481,49.917870
-130.061404,49.773260
-129.859590,49.627978
-129.658261,49.481974
-129.457261,49.335214
-129.256740,49.187683
