longitude,latitude
-179.900000,43.500440
-179.739084,43.538093
-179.578788,43.574762
-179.418977,43.610524
-179.259610,43.645444
-179.100644,43.679575
-178.942030,43.712964
-178.783813,43.745647
-178.626038,43.777653
-178.468820,43.809002
-178.312223,43.839708
-178.156327,43.869778
-178.001150,43.899212
-177.846712,43.928007
-177.692968,43.956152
-177.539890,43.983635
-177.387417,44.010438
-177.235440,44.036539
-177.083908,44.061917
-176.932660,44.086544
-176.781633,44.110395
-176.630748,44.133440
-176.479943,44.155653
-176.329203,44.177004
-176.178515,44.197466
-176.027903,44.217013
-175.877393,44.235418
-175.727096,44.252855
-175.577077,44.269315
-175.427529,44.284787
-175.278536,44.299269
-175.130192,44.312761
-174.982577,44.325271
-174.835720,44.336812
-174.689653,44.347408
-174.544355,44.357092
-174.399792,44.365901
-174.255836,44.373879
-174.112434,44.381071
-173.969388,44.387525
-173.826674,44.393286
-173.684220,44.398399
-173.542031,44.402900
-173.400118,44.406827
-173.258517,44.410206
-173.117250,44.413063
-172.976396,44.415410
-172.835977,44.417252
-172.696041,44.418586
-172.556580,44.419401
-172.417574,44.419678
-172.279000,44.419399
-172.140841,44.418546
-172.003127,44.417105
-171.865870,44.415071
-171.729126,44.412448
-171.592910,44.409254
-171.457290,44.405515
-171.322313,44.401269
-171.188080,44.396563
-171.054651,44.391450
-170.922095,44.385992
-170.790398,44.380254
-170.659548,44.374307
-170.529503,44.368225
-170.400246,44.362088
-170.271834,44.355982
-170.144285,44.349995
-170.017780,44.344224
-169.892352,44.338767
-169.768258,44.333721
-169.645521,44.329188
-169.524355,44.325257
-169.404766,44.322017
-169.286729,44.319535
-169.170207,44.317873
-169.054937,44.317068
-168.940785,44.317140
-168.827456,44.318090
-168.714686,44.319900
-168.602288,44.322537
-168.489877,44.325954
-168.377399,44.330092
-168.264368,44.334887
-168.150780,44.340273
-168.036286,44.346182
-167.920829,44.352551
-167.804343,44.359323
-167.686790,44.366450
-167.568330,44.373899
-167.449103,44.381644
-167.329397,44.389683
-167.209607,44.398022
-167.090031,44.406689
-166.971259,44.415721
-166.853465,44.425171
-166.737228,44.435097
-166.622564,44.445568
-166.509827,44.456651
-166.398974,44.468424
-166.290029,44.480961
-166.182957,44.494343
-166.077599,44.508652
-165.973855,44.523969
-165.871624,44.540376
-165.770652,44.557949
-165.670920,44.576762
-165.572166,44.596881
-165.474320,44.618358
-165.377290,44.641235
-165.280832,44.665523
-165.184950,44.691227
-165.089362,44.718318
-164.993942,44.746757
-164.898672,44.776483
-164.803076,44.807417
-164.707168,44.839478
-164.610693,44.872575
-164.513327,44.906622
-164.415078,44.941537
-164.315421,44.977246
-164.214254,45.013694
-164.111426,45.050835
-164.006661,45.088651
-163.899921,45.127133
-163.791316,45.166302
-163.680805,45.206185
-163.568778,45.246831
-163.455440,45.288299
-163.341149,45.330660
-163.226421,45.373991
-163.111356,45.418375
-162.996489,45.463897
-162.881771,45.510645
-162.767466,45.558703
-162.653512,45.608155
-162.539784,45.659087
-162.426217,45.711581
-162.312548,45.765723
-162.198612,45.821595
-162.084145,45.879276
-161.968894,45.938842
-161.852737,46.000366
-161.735424,46.063910
-161.616866,46.129522
-161.496901,46.197243
-161.375510,46.267097
-161.252704,46.339095
-161.128510,46.413233
-161.003002,46.489493
-160.876214,46.567836
-160.748334,46.648208
-160.619398,46.730534
-160.489441,46.814720
-160.358588,46.900655
-160.226766,46.988215
-160.093967,47.077270
-159.960086,47.167682
-159.825027,47.259308
-159.688591,47.352013
-159.550586,47.445655
-159.410792,47.540109
-159.268925,47.635250
-159.124764,47.730967
-158.978081,47.827151
-158.828801,47.923704
-158.676914,48.020541
-158.522594,48.117584
-158.366083,48.214767
-158.207934,48.312032
-158.048526,48.409328
-157.888337,48.506608
-157.727689,48.603824
-157.566682,48.700931
-157.405442,48.797878
-157.243917,48.894628
-157.082003,48.991149
-156.919468,49.087423
-156.755917,49.183449
-156.591113,49.279253
-156.424494,49.374867
-156.255673,49.470343
-156.084411,49.565730
-155.910170,49.661077
-155.732791,49.756421
-155.552220,49.851786
-155.368441,49.947188
-155.181892,50.042630
-154.993099,50.138104
-154.802755,50.233591
-154.611875,50.329063
-154.421298,50.424483
-154.231639,50.519813
-154.043304,50.615007
-153.856439,50.710022
-153.670738,50.804829
-153.485748,50.899399
-153.300950,50.993723
-153.115553,51.087798
-152.929101,51.181635
-152.741191,51.275255
-152.551557,51.368689
-152.360210,51.461975
-152.167288,51.555143
-151.973057,51.648220
-151.777654,51.741222
-151.581217,51.834150
-151.383879,51.926985
-151.185651,52.019697
-150.986485,52.112237
-150.786314,52.204544
-150.585098,52.296543
-150.382737,52.388149
-150.179064,52.479274
-149.973845,52.569831
-149.766951,52.659745
-149.558264,52.748945
-149.347670,52.837377
-149.135206,52.924998
-148.920883,53.011773
-148.704735,53.097670
-148.486896,53.182651
-148.267476,53.266669
-148.046678,53.349667
-147.824831,53.431572
-147.602045,53.512311
-147.378544,53.591817
