longitude,latitude
-179.900000,41.326416
-179.751204,41.377948
-179.603425,41.429051
-179.456643,41.479787
-179.310859,41.530215
-179.166136,41.580386
-179.022582,41.630349
-178.880231,41.680148
-178.739229,41.729822
-178.599568,41.779407
-178.461323,41.828932
-178.324442,41.878426
-178.188833,41.927911
-178.054395,41.977409
-177.921023,42.026936
-177.788612,42.076505
-177.657102,42.126128
-177.526393,42.175813
-177.396460,42.225565
-177.267214,42.275388
-177.138649,42.325283
-177.010675,42.375249
-176.883283,42.425285
-176.756418,42.475384
-176.630071,42.525543
-176.504281,42.575753
-176.379061,42.625943
-176.254481,42.676183
-176.130517,42.726460
-176.007244,42.776763
-175.884651,42.827081
-175.762811,42.877401
-175.641696,42.927711
-175.521330,42.978000
-175.401699,43.028258
-175.282820,43.078478
-175.164688,43.128651
-175.047307,43.178773
-174.930689,43.228840
-174.814850,43.278849
-174.699811,43.328800
-174.585582,43.378694
-174.472167,43.428531
-174.359575,43.478311
-174.247799,43.528035
-174.136843,43.577703
-174.026672,43.627313
-173.917288,43.676861
-173.808650,43.726341
-173.700748,43.775745
-173.593530,43.825062
-173.486931,43.874282
-173.380936,43.923391
-173.275429,43.972373
-173.170416,44.021213
-173.065768,44.069890
-172.961429,44.118387
-172.857343,44.166680
-172.753414,44.214747
-172.649637,44.262565
-172.545868,44.310110
-172.442070,44.357358
-172.338174,44.404284
-172.234128,44.450863
-172.129918,44.497069
-172.025465,44.542880
-171.920747,44.588270
-171.815714,44.633219
-171.710367,44.677703
-171.604715,44.721703
-171.498765,44.765199
-171.392533,44.808174
-171.286042,44.850610
-171.179313,44.892493
-171.072374,44.933812
-170.965251,44.974555
-170.857965,45.014716
-170.750517,45.054286
-170.642905,45.093264
-170.535129,45.131649
-170.427200,45.169442
-170.319107,45.206651
-170.210850,45.243286
-170.102424,45.279362
-169.993781,45.314900
-169.884918,45.349922
-169.775815,45.384453
-169.666477,45.418517
-169.556872,45.452136
-169.446988,45.485331
-169.336789,45.518119
-169.226208,45.550513
-169.115196,45.582525
-169.003666,45.614163
-168.891603,45.645430
-168.778910,45.676331
-168.665565,45.706866
-168.551530,45.737037
-168.436783,45.766847
-168.321382,45.796300
-168.205397,45.825402
-168.088951,45.854161
-167.972228,45.882586
-167.855330,45.910690
-167.738489,45.938487
-167.621754,45.965993
-167.505253,45.993227
-167.389004,46.020209
-167.272949,46.046961
-167.157066,46.073506
-167.041126,46.099866
-166.925053,46.126066
-166.808635,46.152127
-166.691745,46.178075
-166.574250,46.203931
-166.456018,46.229717
-166.336989,46.255452
-166.217076,46.281152
-166.096228,46.306827
-165.974423,46.332484
-165.851660,46.358125
-165.727970,46.383743
-165.603359,46.409330
-165.477892,46.434865
-165.351576,46.460329
-165.224469,46.485690
-165.096577,46.510917
-164.967928,46.535972
-164.838520,46.560816
-164.708405,46.585406
-164.577613,46.609704
-164.446195,46.633670
-164.314189,46.657274
-164.181650,46.680490
-164.048634,46.703301
-163.915201,46.725699
-163.781417,46.747681
-163.647343,46.769256
-163.513033,46.790440
-163.378517,46.811258
-163.243768,46.831738
-163.108797,46.851921
-162.973519,46.871850
-162.837914,46.891575
-162.701880,46.911153
-162.565373,46.930641
-162.428308,46.950102
-162.290629,46.969601
