longitude,latitude
-179.9,42.992103
-179.75362929817854,42.99200081245889
-179.60760651650406,42.99178428519893
-179.4619154512296,42.991536577336156
-179.31653878364594,42.99132885812175
-179.17143513864224,42.99122652709851
-179.02654905549457,42.99128611839865
-178.88183600588576,42.9915570610518
-178.73717638827125,42.99208150325521
-178.59253053992822,42.99289482676152
-178.44776174508482,42.994027343247154
-178.30282621660993,42.995501473397795
-178.15764514981186,42.997337973431094
-178.01216964278106,42.999547312503886
-177.86637179264358,43.00213975850895
-177.72023963828656,43.00511942627062
-177.57377718911025,43.00848727740695
-177.4270084152604,43.01224008203966
-177.27995628692867,43.01637461987449
-177.13264471675677,43.02088166130873
-176.98511163591144,43.02575384247178
-176.83736992878758,43.03097903932274
-176.68944050816472,43.036548051010904
-176.54131624977228,43.04244794522136
-176.39299506744615,43.04866974153546
-176.24446283723722,43.05520057472628
-176.09571374473498,43.0619554966177
-175.94669827143593,43.06898498411344
-175.79738736116792,43.076283315425144
-175.64772901631915,43.08385098892093
-175.49770029545007,43.09169422475729
-175.34729028532183,43.099822127944904
-175.1965251189164,43.10824844865671
-175.04542698690338,43.116992975126124
-174.89403911732396,43.12607929413877
-174.74245177439667,43.135534541848465
-174.59070828200277,43.14539230458157
-174.4389509882286,43.15568821971041
-174.28721624602886,43.16645894051162
-174.13556645508413,43.17774587084805
-173.98401600769552,43.18958987466067
-173.83256934454346,43.20203691150078
-173.68120488833438,43.21513119019561
-173.52988112019744,43.2289231109769
-173.3785525214454,43.24346311241237
-173.22710055757577,43.25880033279377
-173.07548670957982,43.27498514360083
-172.92360539443797,43.29206155876289
-172.77139700785003,43.31007115143708
-172.61879891690145,43.32905252367028
-172.46572948955045,43.349044459605445
-172.31217299488392,43.37007511130065
-172.15810262582195,43.392164736605395
-172.00353251589755,43.41532720070066
-171.84845973233655,43.43956953201696
-171.69293330164055,43.4648942608004
-171.53695823316383,43.49130233908504
-171.3805654679787,43.51878747004237
-171.223753958211,43.54734466348603
-171.06651164690788,43.57696803469962
-170.90877852724103,43.6076571587692
-170.75049359242797,43.63941162036485
-170.59161686347386,43.672233802754796
-170.43195641628478,43.706132545746016
-170.2714333790811,43.74112160587763
-170.10994591947536,43.77721895993711
-169.94734823585313,43.81444600627025
-169.78359562738524,43.852834174733395
-169.61863838388808,43.89241394314884
-169.45255984657376,43.933220514390996
-169.2853764172356,43.975295733186854
-169.11714152471944,44.01868408951757
-168.94803160180618,44.063429894486035
-168.77812010517525,44.10958044625557
-168.6075374793041,44.157181496747256
-168.43653721094128,44.20628261882027
-168.26513674017,44.25692964743389
-168.09336847763274,44.30916527392517
-167.9212078270058,44.363031735965194
-167.7485861173143,44.41856369328859
-167.57548668477898,44.47579630721594
-167.40173976722366,44.53475520592537
-167.2272116391547,44.59546967238724
-167.0517855742977,44.65796882664384
-166.87531285743196,44.72228309537963
-166.69767979089727,44.78844456974712
-166.51881267519633,44.85648495753873
-166.33866075227155,44.92642974639038
-166.15718527309815,44.99830530888406
-165.97438854427236,45.072143624382086
-165.79027886253078,45.14797561478866
-165.604917589264,45.22583869373441
-165.41836310516823,45.30577230351008
-165.230620822126,45.387819394220784
-165.0416941521116,45.47202293513962
-164.85166135031076,45.55840917747437
-164.6604286414727,45.6470020210649
-164.46787710773484,45.73781060604008
-164.27400672034517,45.8308319325377
-164.0786803418357,45.92605231425499
-163.8815987271708,46.023447618048706
-163.68261543260775,46.12297224534179
-163.481586870506,46.22456556949408
-163.27834931996765,46.328153156188485
-163.07280788441363,46.4336419106384
-162.86490452180556,46.540923384138075
-162.6547530576135,46.64987448013041
-162.44238424444745,46.7603648978979
-162.22796575195326,46.872255024082186
-162.0115912627596,46.9854069544951
-161.79342037020768,47.0996731528177
-161.57361474421901,47.214914063195614
-161.35242400275342,47.330984286611894
-161.1300938597945,47.44774846192633
-160.906707113484,47.56508078982366
-160.68262164517364,47.68286283492874
-160.45782550655244,47.800995707212394
-160.23247687567763,47.91939288672212
-160.00651206539456,48.03798298055685
-159.78010749253386,48.1567042951038
-159.55337081669524,48.275520796898206
-159.3263977651176,48.3944035671618
-159.0991152548977,48.513344305940116
-158.87140931043922,48.63234610571755
-158.6431519663729,48.75141319310865
-158.4142283334045,48.87055766976845
-158.1843685293584,48.989793122872406
-157.9534176284415,49.109128037619385
-157.7209437367505,49.228575553885065
-157.4868139083138,49.34814194611211
-157.25052714697307,49.46783001597756
-157.0120603579447,49.58762998437276
-156.77094148623442,49.707538375314236
-156.5271792918289,49.827530103694166
-156.28030255675998,49.94758468472584
-156.03041287381484,50.067659142769976
-155.77740569189794,50.18769647722663
-155.52151641554616,50.30763342907282
-155.26258332376963,50.42739554482344
-155.00068866520425,50.546904032588635
-154.73573161063456,50.666072854764344
-154.46768127012612,50.78480930314191
-154.1966077203539,50.9030167016662
-153.92249702268268,51.02059717943017
-153.64545717537015,51.13744569655402
-153.3653142567135,51.253466915525145
-153.08185244277902,51.36857590089974
-152.79489800354398,51.48269731424667
-152.5042633342207,51.59576895071371
-152.21000380927703,51.70772527658204
-151.91214185261654,51.818506074175254
-151.61085884250423,51.928045602144294
-151.30646018026218,52.03627993058602
-150.99911841708072,52.14316140358069
-150.6894789961705,52.2486288323888
-150.37754053421742,52.35264222843146
-150.06385284303315,52.455179321288135
-149.74861896121448,52.556243165176696
-149.4318561467487,52.65586059592908
-149.11397598455164,52.754090671626855
-148.79473126231764,52.85101676538248
-148.47435888927194,52.94673261096236
-148.15303576781153,53.041331517218936
-147.8305427993527,53.13490858836147
