row,col,lat_center,lon_center,url,lat_min,lat_max,lon_min,lon_max
1,12,31.54206238,34.52707169999999,"https://earth.google.com/web/@31.54206238,34.52707170,75.0a,500d,35y,0h,0t,0r",31.540605278219935,31.543337481780064,34.52390779689816,34.530225603101826
1,13,31.54206238,34.53329279399999,"https://earth.google.com/web/@31.54206238,34.53329279,75.0a,500d,35y,0h,0t,0r",31.540605278219935,31.543337481780064,34.530128890898155,34.53644669710182
1,14,31.54206238,34.539513887999995,"https://earth.google.com/web/@31.54206238,34.53951389,75.0a,500d,35y,0h,0t,0r",31.540605278219935,31.543337481780064,34.53634998489816,34.54266779110183
1,15,31.54206238,34.54573498199999,"https://earth.google.com/web/@31.54206238,34.54573498,75.0a,500d,35y,0h,0t,0r",31.540605278219935,31.543337481780064,34.542571078898156,34.548888885101825
2,0,31.5394774,34.446197477999995,"https://earth.google.com/web/@31.53947740,34.44619748,75.0a,500d,35y,0h,0t,0r",31.538020298219934,31.540752501780062,34.44303357489816,34.44935138110183
2,1,31.5394774,34.45241857199999,"https://earth.google.com/web/@31.53947740,34.45241857,75.0a,500d,35y,0h,0t,0r",31.538020298219934,31.540752501780062,34.449254668898156,34.455572475101825
2,2,31.5394774,34.458639666,"https://earth.google.com/web/@31.53947740,34.45863967,75.0a,500d,35y,0h,0t,0r",31.538020298219934,31.540752501780062,34.45547576289817,34.461793569101836
2,3,31.5394774,34.46486075999999,"https://earth.google.com/web/@31.53947740,34.46486076,75.0a,500d,35y,0h,0t,0r",31.538020298219934,31.540752501780062,34.46169685689816,34.468014663101826
2,4,31.5394774,34.471081854,"https://earth.google.com/web/@31.53947740,34.47108185,75.0a,500d,35y,0h,0t,0r",31.538020298219934,31.540752501780062,34.46791795089816,34.47423575710183
2,5,31.5394774,34.477302947999995,"https://earth.google.com/web/@31.53947740,34.47730295,75.0a,500d,35y,0h,0t,0r",31.538020298219934,31.540752501780062,34.47413904489816,34.48045685110183
2,6,31.5394774,34.48352404199999,"https://earth.google.com/web/@31.53947740,34.48352404,75.0a,500d,35y,0h,0t,0r",31.538020298219934,31.540752501780062,34.480360138898156,34.486677945101825
2,7,31.5394774,34.489745136,"https://earth.google.com/web/@31.53947740,34.48974514,75.0a,500d,35y,0h,0t,0r",31.538020298219934,31.540752501780062,34.48658123289817,34.492899039101836
2,8,31.5394774,34.49596622999999,"https://earth.google.com/web/@31.53947740,34.49596623,75.0a,500d,35y,0h,0t,0r",31.538020298219934,31.540752501780062,34.49280232689816,34.499120133101826
2,9,31.5394774,34.502187324,"https://earth.google.com/web/@31.53947740,34.50218732,75.0a,500d,35y,0h,0t,0r",31.538020298219934,31.540752501780062,34.49902342089816,34.50534122710183
2,10,31.5394774,34.508408417999995,"https://earth.google.com/web/@31.53947740,34.50840842,75.0a,500d,35y,0h,0t,0r",31.538020298219934,31.540752501780062,34.50524451489816,34.51156232110183
2,11,31.5394774,34.51462951199999,"https://earth.google.com/web/@31.53947740,34.51462951,75.0a,500d,35y,0h,0t,0r",31.538020298219934,31.540752501780062,34.511465608898156,34.517783415101825
2,12,31.5394774,34.520850606,"https://earth.google.com/web/@31.53947740,34.52085061,75.0a,500d,35y,0h,0t,0r",31.538020298219934,31.540752501780062,34.51768670289817,34.524004509101836
2,13,31.5394774,34.52707169999999,"https://earth.google.com/web/@31.53947740,34.52707170,75.0a,500d,35y,0h,0t,0r",31.538020298219934,31.540752501780062,34.52390779689816,34.530225603101826
2,14,31.5394774,34.533292794,"https://earth.google.com/web/@31.53947740,34.53329279,75.0a,500d,35y,0h,0t,0r",31.538020298219934,31.540752501780062,34.53012889089816,34.53644669710183
2,15,31.5394774,34.539513887999995,"https://earth.google.com/web/@31.53947740,34.53951389,75.0a,500d,35y,0h,0t,0r",31.538020298219934,31.540752501780062,34.53634998489816,34.54266779110183
2,16,31.5394774,34.54573498199999,"https://earth.google.com/web/@31.53947740,34.54573498,75.0a,500d,35y,0h,0t,0r",31.538020298219934,31.540752501780062,34.542571078898156,34.548888885101825
3,0,31.53689242,34.446197477999995,"https://earth.google.com/web/@31.53689242,34.44619748,75.0a,500d,35y,0h,0t,0r",31.535435318219935,31.538167521780064,34.44303357489816,34.44935138110183
3,1,31.53689242,34.45241857199999,"https://earth.google.com/web/@31.53689242,34.45241857,75.0a,500d,35y,0h,0t,0r",31.535435318219935,31.538167521780064,34.449254668898156,34.455572475101825
3,2,31.53689242,34.458639666,"https://earth.google.com/web/@31.53689242,34.45863967,75.0a,500d,35y,0h,0t,0r",31.535435318219935,31.538167521780064,34.45547576289817,34.461793569101836
3,3,31.53689242,34.46486075999999,"https://earth.google.com/web/@31.53689242,34.46486076,75.0a,500d,35y,0h,0t,0r",31.535435318219935,31.538167521780064,34.46169685689816,34.468014663101826
3,4,31.53689242,34.471081854,"https://earth.google.com/web/@31.53689242,34.47108185,75.0a,500d,35y,0h,0t,0r",31.535435318219935,31.538167521780064,34.46791795089816,34.47423575710183
3,5,31.53689242,34.477302947999995,"https://earth.google.com/web/@31.53689242,34.47730295,75.0a,500d,35y,0h,0t,0r",31.535435318219935,31.538167521780064,34.47413904489816,34.48045685110183
3,6,31.53689242,34.48352404199999,"https://earth.google.com/web/@31.53689242,34.48352404,75.0a,500d,35y,0h,0t,0r",31.535435318219935,31.538167521780064,34.480360138898156,34.486677945101825
3,7,31.53689242,34.489745136,"https://earth.google.com/web/@31.53689242,34.48974514,75.0a,500d,35y,0h,0t,0r",31.535435318219935,31.538167521780064,34.48658123289817,34.492899039101836
3,8,31.53689242,34.49596622999999,"https://earth.google.com/web/@31.53689242,34.49596623,75.0a,500d,35y,0h,0t,0r",31.535435318219935,31.538167521780064,34.49280232689816,34.499120133101826
3,9,31.53689242,34.502187324,"https://earth.google.com/web/@31.53689242,34.50218732,75.0a,500d,35y,0h,0t,0r",31.535435318219935,31.538167521780064,34.49902342089816,34.50534122710183
3,10,31.53689242,34.508408417999995,"https://earth.google.com/web/@31.53689242,34.50840842,75.0a,500d,35y,0h,0t,0r",31.535435318219935,31.538167521780064,34.50524451489816,34.51156232110183
3,11,31.53689242,34.51462951199999,"https://earth.google.com/web/@31.53689242,34.51462951,75.0a,500d,35y,0h,0t,0r",31.535435318219935,31.538167521780064,34.511465608898156,34.517783415101825
3,12,31.53689242,34.520850606,"https://earth.google.com/web/@31.53689242,34.52085061,75.0a,500d,35y,0h,0t,0r",31.535435318219935,31.538167521780064,34.51768670289817,34.524004509101836
3,13,31.53689242,34.52707169999999,"https://earth.google.com/web/@31.53689242,34.52707170,75.0a,500d,35y,0h,0t,0r",31.535435318219935,31.538167521780064,34.52390779689816,34.530225603101826
3,14,31.53689242,34.533292794,"https://earth.google.com/web/@31.53689242,34.53329279,75.0a,500d,35y,0h,0t,0r",31.535435318219935,31.538167521780064,34.53012889089816,34.53644669710183
3,15,31.53689242,34.539513887999995,"https://earth.google.com/web/@31.53689242,34.53951389,75.0a,500d,35y,0h,0t,0r",31.535435318219935,31.538167521780064,34.53634998489816,34.54266779110183
4,0,31.53430744,34.439976384,"https://earth.google.com/web/@31.53430744,34.43997638,75.0a,500d,35y,0h,0t,0r",31.532850338219934,31.535582541780062,34.43681248089816,34.44313028710183
4,1,31.53430744,34.446197477999995,"https://earth.google.com/web/@31.53430744,34.44619748,75.0a,500d,35y,0h,0t,0r",31.532850338219934,31.535582541780062,34.44303357489816,34.44935138110183
4,2,31.53430744,34.452418572,"https://earth.google.com/web/@31.53430744,34.45241857,75.0a,500d,35y,0h,0t,0r",31.532850338219934,31.535582541780062,34.44925466889816,34.45557247510183
4,3,31.53430744,34.458639666,"https://earth.google.com/web/@31.53430744,34.45863967,75.0a,500d,35y,0h,0t,0r",31.532850338219934,31.535582541780062,34.45547576289817,34.461793569101836
4,4,31.53430744,34.46486076,"https://earth.google.com/web/@31.53430744,34.46486076,75.0a,500d,35y,0h,0t,0r",31.532850338219934,31.535582541780062,34.461696856898165,34.46801466310183
4,5,31.53430744,34.471081854,"https://earth.google.com/web/@31.53430744,34.47108185,75.0a,500d,35y,0h,0t,0r",31.532850338219934,31.535582541780062,34.46791795089816,34.47423575710183
4,6,31.53430744,34.477302947999995,"https://earth.google.com/web/@31.53430744,34.47730295,75.0a,500d,35y,0h,0t,0r",31.532850338219934,31.535582541780062,34.47413904489816,34.48045685110183
4,7,31.53430744,34.483524042,"https://earth.google.com/web/@31.53430744,34.48352404,75.0a,500d,35y,0h,0t,0r",31.532850338219934,31.535582541780062,34.48036013889816,34.48667794510183
4,8,31.53430744,34.489745136,"https://earth.google.com/web/@31.53430744,34.48974514,75.0a,500d,35y,0h,0t,0r",31.532850338219934,31.535582541780062,34.48658123289817,34.492899039101836
4,9,31.53430744,34.49596623,"https://earth.google.com/web/@31.53430744,34.49596623,75.0a,500d,35y,0h,0t,0r",31.532850338219934,31.535582541780062,34.492802326898165,34.49912013310183
4,10,31.53430744,34.502187324,"https://earth.google.com/web/@31.53430744,34.50218732,75.0a,500d,35y,0h,0t,0r",31.532850338219934,31.535582541780062,34.49902342089816,34.50534122710183
4,11,31.53430744,34.508408417999995,"https://earth.google.com/web/@31.53430744,34.50840842,75.0a,500d,35y,0h,0t,0r",31.532850338219934,31.535582541780062,34.50524451489816,34.51156232110183
4,12,31.53430744,34.514629512,"https://earth.google.com/web/@31.53430744,34.51462951,75.0a,500d,35y,0h,0t,0r",31.532850338219934,31.535582541780062,34.51146560889816,34.51778341510183
4,13,31.53430744,34.520850606,"https://earth.google.com/web/@31.53430744,34.52085061,75.0a,500d,35y,0h,0t,0r",31.532850338219934,31.535582541780062,34.51768670289817,34.524004509101836
4,14,31.53430744,34.5270717,"https://earth.google.com/web/@31.53430744,34.52707170,75.0a,500d,35y,0h,0t,0r",31.532850338219934,31.535582541780062,34.523907796898165,34.53022560310183
4,15,31.53430744,34.533292794,"https://earth.google.com/web/@31.53430744,34.53329279,75.0a,500d,35y,0h,0t,0r",31.532850338219934,31.535582541780062,34.53012889089816,34.53644669710183
4,16,31.53430744,34.539513887999995,"https://earth.google.com/web/@31.53430744,34.53951389,75.0a,500d,35y,0h,0t,0r",31.532850338219934,31.535582541780062,34.53634998489816,34.54266779110183
5,0,31.53172246,34.439976384,"https://earth.google.com/web/@31.53172246,34.43997638,75.0a,500d,35y,0h,0t,0r",31.530265358219935,31.532997561780064,34.43681248089816,34.44313028710183
5,1,31.53172246,34.446197477999995,"https://earth.google.com/web/@31.53172246,34.44619748,75.0a,500d,35y,0h,0t,0r",31.530265358219935,31.532997561780064,34.44303357489816,34.44935138110183
5,2,31.53172246,34.452418572,"https://earth.google.com/web/@31.53172246,34.45241857,75.0a,500d,35y,0h,0t,0r",31.530265358219935,31.532997561780064,34.44925466889816,34.45557247510183
5,3,31.53172246,34.458639666,"https://earth.google.com/web/@31.53172246,34.45863967,75.0a,500d,35y,0h,0t,0r",31.530265358219935,31.532997561780064,34.45547576289817,34.461793569101836
5,4,31.53172246,34.46486076,"https://earth.google.com/web/@31.53172246,34.46486076,75.0a,500d,35y,0h,0t,0r",31.530265358219935,31.532997561780064,34.461696856898165,34.46801466310183
5,5,31.53172246,34.471081854,"https://earth.google.com/web/@31.53172246,34.47108185,75.0a,500d,35y,0h,0t,0r",31.530265358219935,31.532997561780064,34.46791795089816,34.47423575710183
5,6,31.53172246,34.477302947999995,"https://earth.google.com/web/@31.53172246,34.47730295,75.0a,500d,35y,0h,0t,0r",31.530265358219935,31.532997561780064,34.47413904489816,34.48045685110183
5,7,31.53172246,34.483524042,"https://earth.google.com/web/@31.53172246,34.48352404,75.0a,500d,35y,0h,0t,0r",31.530265358219935,31.532997561780064,34.48036013889816,34.48667794510183
5,8,31.53172246,34.489745136,"https://earth.google.com/web/@31.53172246,34.48974514,75.0a,500d,35y,0h,0t,0r",31.530265358219935,31.532997561780064,34.48658123289817,34.492899039101836
5,9,31.53172246,34.49596623,"https://earth.google.com/web/@31.53172246,34.49596623,75.0a,500d,35y,0h,0t,0r",31.530265358219935,31.532997561780064,34.492802326898165,34.49912013310183
5,10,31.53172246,34.502187324,"https://earth.google.com/web/@31.53172246,34.50218732,75.0a,500d,35y,0h,0t,0r",31.530265358219935,31.532997561780064,34.49902342089816,34.50534122710183
5,11,31.53172246,34.508408417999995,"https://earth.google.com/web/@31.53172246,34.50840842,75.0a,500d,35y,0h,0t,0r",31.530265358219935,31.532997561780064,34.50524451489816,34.51156232110183
5,12,31.53172246,34.514629512,"https://earth.google.com/web/@31.53172246,34.51462951,75.0a,500d,35y,0h,0t,0r",31.530265358219935,31.532997561780064,34.51146560889816,34.51778341510183
5,13,31.53172246,34.520850606,"https://earth.google.com/web/@31.53172246,34.52085061,75.0a,500d,35y,0h,0t,0r",31.530265358219935,31.532997561780064,34.51768670289817,34.524004509101836
5,14,31.53172246,34.5270717,"https://earth.google.com/web/@31.53172246,34.52707170,75.0a,500d,35y,0h,0t,0r",31.530265358219935,31.532997561780064,34.523907796898165,34.53022560310183
5,15,31.53172246,34.533292794,"https://earth.google.com/web/@31.53172246,34.53329279,75.0a,500d,35y,0h,0t,0r",31.530265358219935,31.532997561780064,34.53012889089816,34.53644669710183
6,0,31.52913748,34.43375528999999,"https://earth.google.com/web/@31.52913748,34.43375529,75.0a,500d,35y,0h,0t,0r",31.527680378219934,31.530412581780062,34.43059138689816,34.436909193101826
6,1,31.52913748,34.43997638399999,"https://earth.google.com/web/@31.52913748,34.43997638,75.0a,500d,35y,0h,0t,0r",31.527680378219934,31.530412581780062,34.436812480898155,34.44313028710182
6,2,31.52913748,34.446197477999995,"https://earth.google.com/web/@31.52913748,34.44619748,75.0a,500d,35y,0h,0t,0r",31.527680378219934,31.530412581780062,34.44303357489816,34.44935138110183
6,3,31.52913748,34.45241857199999,"https://earth.google.com/web/@31.52913748,34.45241857,75.0a,500d,35y,0h,0t,0r",31.527680378219934,31.530412581780062,34.449254668898156,34.455572475101825
6,4,31.52913748,34.458639666,"https://earth.google.com/web/@31.52913748,34.45863967,75.0a,500d,35y,0h,0t,0r",31.527680378219934,31.530412581780062,34.45547576289817,34.461793569101836
6,5,31.52913748,34.46486075999999,"https://earth.google.com/web/@31.52913748,34.46486076,75.0a,500d,35y,0h,0t,0r",31.527680378219934,31.530412581780062,34.46169685689816,34.468014663101826
6,6,31.52913748,34.47108185399999,"https://earth.google.com/web/@31.52913748,34.47108185,75.0a,500d,35y,0h,0t,0r",31.527680378219934,31.530412581780062,34.467917950898155,34.47423575710182
6,7,31.52913748,34.477302947999995,"https://earth.google.com/web/@31.52913748,34.47730295,75.0a,500d,35y,0h,0t,0r",31.527680378219934,31.530412581780062,34.47413904489816,34.48045685110183
6,8,31.52913748,34.48352404199999,"https://earth.google.com/web/@31.52913748,34.48352404,75.0a,500d,35y,0h,0t,0r",31.527680378219934,31.530412581780062,34.480360138898156,34.486677945101825
6,9,31.52913748,34.489745136,"https://earth.google.com/web/@31.52913748,34.48974514,75.0a,500d,35y,0h,0t,0r",31.527680378219934,31.530412581780062,34.48658123289817,34.492899039101836
6,10,31.52913748,34.49596622999999,"https://earth.google.com/web/@31.52913748,34.49596623,75.0a,500d,35y,0h,0t,0r",31.527680378219934,31.530412581780062,34.49280232689816,34.499120133101826
6,11,31.52913748,34.50218732399999,"https://earth.google.com/web/@31.52913748,34.50218732,75.0a,500d,35y,0h,0t,0r",31.527680378219934,31.530412581780062,34.499023420898155,34.50534122710182
6,12,31.52913748,34.508408417999995,"https://earth.google.com/web/@31.52913748,34.50840842,75.0a,500d,35y,0h,0t,0r",31.527680378219934,31.530412581780062,34.50524451489816,34.51156232110183
6,13,31.52913748,34.51462951199999,"https://earth.google.com/web/@31.52913748,34.51462951,75.0a,500d,35y,0h,0t,0r",31.527680378219934,31.530412581780062,34.511465608898156,34.517783415101825
6,14,31.52913748,34.520850606,"https://earth.google.com/web/@31.52913748,34.52085061,75.0a,500d,35y,0h,0t,0r",31.527680378219934,31.530412581780062,34.51768670289817,34.524004509101836
6,15,31.52913748,34.52707169999999,"https://earth.google.com/web/@31.52913748,34.52707170,75.0a,500d,35y,0h,0t,0r",31.527680378219934,31.530412581780062,34.52390779689816,34.530225603101826
6,16,31.52913748,34.53329279399999,"https://earth.google.com/web/@31.52913748,34.53329279,75.0a,500d,35y,0h,0t,0r",31.527680378219934,31.530412581780062,34.530128890898155,34.53644669710182
7,0,31.5265525,34.43375528999999,"https://earth.google.com/web/@31.52655250,34.43375529,75.0a,500d,35y,0h,0t,0r",31.525095398219936,31.527827601780064,34.43059138689816,34.436909193101826
7,1,31.5265525,34.43997638399999,"https://earth.google.com/web/@31.52655250,34.43997638,75.0a,500d,35y,0h,0t,0r",31.525095398219936,31.527827601780064,34.436812480898155,34.44313028710182
7,2,31.5265525,34.446197477999995,"https://earth.google.com/web/@31.52655250,34.44619748,75.0a,500d,35y,0h,0t,0r",31.525095398219936,31.527827601780064,34.44303357489816,34.44935138110183
7,3,31.5265525,34.45241857199999,"https://earth.google.com/web/@31.52655250,34.45241857,75.0a,500d,35y,0h,0t,0r",31.525095398219936,31.527827601780064,34.449254668898156,34.455572475101825
7,4,31.5265525,34.458639666,"https://earth.google.com/web/@31.52655250,34.45863967,75.0a,500d,35y,0h,0t,0r",31.525095398219936,31.527827601780064,34.45547576289817,34.461793569101836
7,5,31.5265525,34.46486075999999,"https://earth.google.com/web/@31.52655250,34.46486076,75.0a,500d,35y,0h,0t,0r",31.525095398219936,31.527827601780064,34.46169685689816,34.468014663101826
7,6,31.5265525,34.47108185399999,"https://earth.google.com/web/@31.52655250,34.47108185,75.0a,500d,35y,0h,0t,0r",31.525095398219936,31.527827601780064,34.467917950898155,34.47423575710182
7,7,31.5265525,34.477302947999995,"https://earth.google.com/web/@31.52655250,34.47730295,75.0a,500d,35y,0h,0t,0r",31.525095398219936,31.527827601780064,34.47413904489816,34.48045685110183
7,8,31.5265525,34.48352404199999,"https://earth.google.com/web/@31.52655250,34.48352404,75.0a,500d,35y,0h,0t,0r",31.525095398219936,31.527827601780064,34.480360138898156,34.486677945101825
7,9,31.5265525,34.489745136,"https://earth.google.com/web/@31.52655250,34.48974514,75.0a,500d,35y,0h,0t,0r",31.525095398219936,31.527827601780064,34.48658123289817,34.492899039101836
7,10,31.5265525,34.49596622999999,"https://earth.google.com/web/@31.52655250,34.49596623,75.0a,500d,35y,0h,0t,0r",31.525095398219936,31.527827601780064,34.49280232689816,34.499120133101826
7,11,31.5265525,34.50218732399999,"https://earth.google.com/web/@31.52655250,34.50218732,75.0a,500d,35y,0h,0t,0r",31.525095398219936,31.527827601780064,34.499023420898155,34.50534122710182
7,12,31.5265525,34.508408417999995,"https://earth.google.com/web/@31.52655250,34.50840842,75.0a,500d,35y,0h,0t,0r",31.525095398219936,31.527827601780064,34.50524451489816,34.51156232110183
7,13,31.5265525,34.51462951199999,"https://earth.google.com/web/@31.52655250,34.51462951,75.0a,500d,35y,0h,0t,0r",31.525095398219936,31.527827601780064,34.511465608898156,34.517783415101825
7,14,31.5265525,34.520850606,"https://earth.google.com/web/@31.52655250,34.52085061,75.0a,500d,35y,0h,0t,0r",31.525095398219936,31.527827601780064,34.51768670289817,34.524004509101836
7,15,31.5265525,34.52707169999999,"https://earth.google.com/web/@31.52655250,34.52707170,75.0a,500d,35y,0h,0t,0r",31.525095398219936,31.527827601780064,34.52390779689816,34.530225603101826
8,0,31.52396752,34.427534196,"https://earth.google.com/web/@31.52396752,34.42753420,75.0a,500d,35y,0h,0t,0r",31.522510418219934,31.525242621780063,34.42437029289817,34.430688099101836
8,1,31.52396752,34.43375528999999,"https://earth.google.com/web/@31.52396752,34.43375529,75.0a,500d,35y,0h,0t,0r",31.522510418219934,31.525242621780063,34.43059138689816,34.436909193101826
8,2,31.52396752,34.439976384,"https://earth.google.com/web/@31.52396752,34.43997638,75.0a,500d,35y,0h,0t,0r",31.522510418219934,31.525242621780063,34.43681248089816,34.44313028710183
8,3,31.52396752,34.446197477999995,"https://earth.google.com/web/@31.52396752,34.44619748,75.0a,500d,35y,0h,0t,0r",31.522510418219934,31.525242621780063,34.44303357489816,34.44935138110183
8,4,31.52396752,34.452418572,"https://earth.google.com/web/@31.52396752,34.45241857,75.0a,500d,35y,0h,0t,0r",31.522510418219934,31.525242621780063,34.44925466889816,34.45557247510183
8,5,31.52396752,34.458639666,"https://earth.google.com/web/@31.52396752,34.45863967,75.0a,500d,35y,0h,0t,0r",31.522510418219934,31.525242621780063,34.45547576289817,34.461793569101836
8,6,31.52396752,34.46486075999999,"https://earth.google.com/web/@31.52396752,34.46486076,75.0a,500d,35y,0h,0t,0r",31.522510418219934,31.525242621780063,34.46169685689816,34.468014663101826
8,7,31.52396752,34.471081854,"https://earth.google.com/web/@31.52396752,34.47108185,75.0a,500d,35y,0h,0t,0r",31.522510418219934,31.525242621780063,34.46791795089816,34.47423575710183
8,8,31.52396752,34.477302947999995,"https://earth.google.com/web/@31.52396752,34.47730295,75.0a,500d,35y,0h,0t,0r",31.522510418219934,31.525242621780063,34.47413904489816,34.48045685110183
8,9,31.52396752,34.483524042,"https://earth.google.com/web/@31.52396752,34.48352404,75.0a,500d,35y,0h,0t,0r",31.522510418219934,31.525242621780063,34.48036013889816,34.48667794510183
8,10,31.52396752,34.489745136,"https://earth.google.com/web/@31.52396752,34.48974514,75.0a,500d,35y,0h,0t,0r",31.522510418219934,31.525242621780063,34.48658123289817,34.492899039101836
8,11,31.52396752,34.49596622999999,"https://earth.google.com/web/@31.52396752,34.49596623,75.0a,500d,35y,0h,0t,0r",31.522510418219934,31.525242621780063,34.49280232689816,34.499120133101826
8,12,31.52396752,34.502187324,"https://earth.google.com/web/@31.52396752,34.50218732,75.0a,500d,35y,0h,0t,0r",31.522510418219934,31.525242621780063,34.49902342089816,34.50534122710183
8,13,31.52396752,34.508408417999995,"https://earth.google.com/web/@31.52396752,34.50840842,75.0a,500d,35y,0h,0t,0r",31.522510418219934,31.525242621780063,34.50524451489816,34.51156232110183
8,14,31.52396752,34.514629512,"https://earth.google.com/web/@31.52396752,34.51462951,75.0a,500d,35y,0h,0t,0r",31.522510418219934,31.525242621780063,34.51146560889816,34.51778341510183
